Year,Week,Density,Station_ID,Species,station_week
2009,29,32.96077142,K45,LEPTODIAPTOMUS SICILIS,5
2009,29,1252.509314,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,29,856.980057,K45,MESOCYCLOPS EDAX,5
2009,29,65.92154284,K45,HARPACTICOID SP,5
2009,29,15626.11689,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,29,1519.191919,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,29,1402.331002,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,29,11218.64802,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,29,58.43045843,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,29,818.026418,S15,LEPTODIAPTOMUS MINUTUS,5
2009,29,175.2913753,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,29,29.21522922,S15,EPISCHURA LACUSTRIS,5
2009,29,87.64568765,S15,EPISCHURA LACUSTRIS COPEPODID,5
2009,29,1285.470085,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,29,2103.496503,S15,MESOCYCLOPS EDAX,5
2009,29,2642.355176,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,29,142.8300095,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,29,856.980057,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,29,2071.035138,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,29,4856.220323,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,29,89.26875594,K42,LEPTODIAPTOMUS MINUTUS,5
2009,29,17.85375119,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,29,35.70750237,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,29,2856.60019,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,29,999.8100665,K42,MESOCYCLOPS EDAX,5
2009,31,2938.217338,C6,CERIODAPHNIA SP.,5
2009,31,45.90964591,C6,DAPHNIA (DAPHNIA) AMBIGUA,5
2009,31,7223.117623,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,31,5141.880342,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,31,1958.811559,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,31,5631.583232,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,31,505.006105,C6,DIAPHANOSOMA BIRGEI,5
2009,31,1836.385836,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,31,1101.831502,C6,LEPTODIAPTOMUS MINUTUS,5
2009,31,275.4578755,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,31,45.90964591,C6,EPISCHURA LACUSTRIS,5
2009,31,979.4057794,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,31,1346.682947,C6,MESOCYCLOPS EDAX,5
2009,31,183.6385836,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,31,979.4057794,C9,CERIODAPHNIA SP.,5
2009,31,17629.30403,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,31,2611.748745,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,31,2285.280152,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,31,9467.589201,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,31,122.4257224,C9,DIAPHANOSOMA BIRGEI,5
2009,31,652.9371863,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,31,367.2771673,C9,LEPTODIAPTOMUS MINUTUS,5
2009,31,734.5543346,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,31,61.21286121,C9,EPISCHURA LACUSTRIS,5
2009,31,1632.342966,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,31,3101.451635,C9,MESOCYCLOPS EDAX,5
2009,31,2940.17094,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,31,205.1271795,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,31,1162.393162,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,31,2940.17094,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,31,1025.641026,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,31,615.3846154,K42,LEPTODIAPTOMUS MINUTUS,5
2009,31,153.8453846,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,31,51.28179487,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,31,1914.529915,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,31,478.6324786,K42,MESOCYCLOPS EDAX,5
2009,31,3485.052232,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,31,856.980057,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,31,1885.356125,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,31,457.0560304,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,31,114.2640076,K45,LEPTODIAPTOMUS MINUTUS,5
2009,31,171.3960114,K45,SKISTODIAPTOMUS OREGONENSIS,5
2009,31,114.2640076,K45,EPISCHURA LACUSTRIS,5
2009,31,28.5660019,K45,EPISCHURA LACUSTRIS COPEPODID,5
2009,31,971.2440646,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,31,914.1120608,K45,MESOCYCLOPS EDAX,5
2009,31,4627.692308,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,31,192.8205128,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,31,707.008547,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,31,96.41025641,S15,DAPHNIA SP.,5
2009,31,96.41025641,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,31,1478.290598,S15,LEPTODIAPTOMUS MINUTUS,5
2009,31,964.1025641,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,31,192.8205128,S15,EPISCHURA LACUSTRIS,5
2009,31,449.9145299,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,31,771.2820513,S15,MESOCYCLOPS EDAX,5
2009,31,64.27350427,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,34,282.8034188,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,34,617.025641,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,34,1439.726496,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,34,102.8376068,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,34,329.0803419,S15,LEPTODIAPTOMUS MINUTUS,5
2009,34,658.1606838,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,34,77.12820513,S15,EPISCHURA LACUSTRIS,5
2009,34,25.70940171,S15,EPISCHURA LACUSTRIS COPEPODID,5
2009,34,740.4307692,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,34,2097.887179,S15,MESOCYCLOPS EDAX,5
2009,34,599.8860399,C6,CERIODAPHNIA SP.,5
2009,34,14260.33068,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,34,20293.54751,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,34,3839.319799,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,34,85.6980057,C6,EURYCERCUS LAMELLATUS,5
2009,34,85.6980057,C6,LEPTODORA KINDTII,5
2009,34,6307.453955,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,34,1371.168091,C6,DIAPHANOSOMA BIRGEI,5
2009,34,257.0940171,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,34,2468.134156,C6,LEPTODIAPTOMUS MINUTUS,5
2009,34,4113.504274,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,34,85.6980057,C6,EPISCHURA LACUSTRIS,5
2009,34,428.4900285,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,34,4387.794056,C6,MESOCYCLOPS EDAX,5
2009,34,59.51250396,C9,CERIODAPHNIA SP.,5
2009,34,3511.237733,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,34,1785.375119,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,34,208.2937638,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,34,29.75625198,C9,LEPTODORA KINDTII,5
2009,34,535.6125356,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,34,119.0250079,C9,DIAPHANOSOMA BIRGEI,5
2009,34,59.51250396,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,34,1368.787591,C9,LEPTODIAPTOMUS MINUTUS,5
2009,34,2856.60019,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,34,59.51250396,C9,EPISCHURA LACUSTRIS,5
2009,34,29.75625198,C9,EPISCHURA LACUSTRIS COPEPODID,5
2009,34,119.0250079,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,34,1368.787591,C9,MESOCYCLOPS EDAX,5
2009,34,59.51250396,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,34,1508.295626,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,34,457.0592806,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,34,1782.531194,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,34,411.3533525,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,34,282.8034188,K42,LEPTODIAPTOMUS MINUTUS,5
2009,34,128.5470085,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,34,77.12820513,K42,EPISCHURA LACUSTRIS,5
2009,34,25.70940171,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,34,639.8829928,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,34,1051.236345,K42,MESOCYCLOPS EDAX,5
2009,34,802.6349802,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,34,188.1175735,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,34,3110.210548,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,34,156.7646446,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,34,156.7646446,K45,LEPTODIAPTOMUS MINUTUS,5
2009,34,156.7646446,K45,SKISTODIAPTOMUS OREGONENSIS,5
2009,34,62.70585783,K45,EPISCHURA LACUSTRIS,5
2009,34,953.129039,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,34,1504.940588,K45,MESOCYCLOPS EDAX,5
2009,36,7284.330484,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,36,2142.450142,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,36,53.56125356,C6,LEPTODORA KINDTII,5
2009,36,374.9287749,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,36,964.1025641,C6,DIAPHANOSOMA BIRGEI,5
2009,36,160.6837607,C6,LEPTODIAPTOMUS MINUTUS,5
2009,36,11140.74074,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,36,107.1225071,C6,EPISCHURA LACUSTRIS,5
2009,36,107.1225071,C6,EPISCHURA LACUSTRIS COPEPODID,5
2009,36,267.8062678,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,36,4284.900285,C6,MESOCYCLOPS EDAX,5
2009,36,53.56125356,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,36,34.93125232,C9,CERIODAPHNIA SP.,5
2009,36,5030.100334,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,36,1024.650068,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,36,69.86250465,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,36,34.93125232,C9,LEPTODORA KINDTII,5
2009,36,1564.920104,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,36,104.793757,C9,DIAPHANOSOMA BIRGEI,5
2009,36,139.7250093,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,36,349.3125232,C9,LEPTODIAPTOMUS MINUTUS,5
2009,36,1564.920104,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,36,104.793757,C9,EPISCHURA LACUSTRIS COPEPODID,5
2009,36,1341.360089,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,36,6706.800446,C9,MESOCYCLOPS EDAX,5
2009,36,69.86250465,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,36,29.21522922,K42,ALONA SP.,5
2009,36,2493.032893,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,36,467.4436674,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,36,6310.48951,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,36,856.980057,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,36,233.7218337,K42,LEPTODIAPTOMUS MINUTUS,5
2009,36,292.1522922,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,36,29.21522922,K42,EPISCHURA LACUSTRIS,5
2009,36,204.5066045,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,36,1324.423724,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,36,4284.900285,K42,MESOCYCLOPS EDAX,5
2009,36,277.9394779,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,36,277.9394779,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,36,6577.900978,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,36,694.8486948,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,36,694.8486948,K45,LEPTODIAPTOMUS MINUTUS,5
2009,36,347.4243474,K45,SKISTODIAPTOMUS OREGONENSIS,5
2009,36,34.74243474,K45,EPISCHURA LACUSTRIS,5
2009,36,69.48486948,K45,EPISCHURA LACUSTRIS COPEPODID,5
2009,36,2154.030954,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,36,1945.576346,K45,MESOCYCLOPS EDAX,5
2009,36,1377.294886,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,36,918.196591,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,36,5509.179546,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,36,306.0643061,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,36,918.196591,S15,LEPTODIAPTOMUS MINUTUS,5
2009,36,1193.655568,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,36,91.81929182,S15,EPISCHURA LACUSTRIS,5
2009,36,91.81929182,S15,EPISCHURA LACUSTRIS COPEPODID,5
2009,36,1377.294886,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,36,3580.966705,S15,MESOCYCLOPS EDAX,5
2009,36,61.21286121,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,37,24.72057857,C6,CERIODAPHNIA SP.,5
2009,37,2373.175542,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,37,6441.491196,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,37,49.44115713,C6,LEPTODORA KINDTII,5
2009,37,395.5292571,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,37,988.8231427,C6,DIAPHANOSOMA BIRGEI,5
2009,37,461.4507999,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,37,197.7646285,C6,LEPTODIAPTOMUS MINUTUS,5
2009,37,1384.3524,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,37,74.1617357,C6,EPISCHURA LACUSTRIS,5
2009,37,74.1617357,C6,EPISCHURA LACUSTRIS COPEPODID,5
2009,37,24.72057857,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,37,1582.117028,C6,MESOCYCLOPS EDAX,5
2009,37,461.4507999,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,37,49.44115713,C6,ACANTHOCYCLOPS ROBUSTUS,5
2009,37,9492.930576,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,37,8155.8981,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,37,233.7218337,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,37,642.7350427,C9,DIAPHANOSOMA BIRGEI,5
2009,37,1069.62598,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,37,233.7218337,C9,LEPTODIAPTOMUS MINUTUS,5
2009,37,1738.142218,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,37,116.8609169,C9,EPISCHURA LACUSTRIS,5
2009,37,58.43045843,C9,EPISCHURA LACUSTRIS COPEPODID,5
2009,37,1203.329228,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,37,2272.955208,C9,MESOCYCLOPS EDAX,5
2009,37,58.43045843,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,37,2687.801088,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,37,58.43045843,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,37,29.21522922,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,37,584.3045843,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,37,29.21522922,K42,HOLOPEDIUM GIBBERUM,5
2009,37,3447.397047,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,37,409.013209,K42,LEPTODIAPTOMUS MINUTUS,5
2009,37,525.8741259,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,37,87.64568765,K42,EPISCHURA LACUSTRIS,5
2009,37,29.21522922,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,37,409.013209,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,37,1986.635587,K42,MESOCYCLOPS EDAX,5
2009,37,58.43045843,K42,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,37,8234.815988,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,37,270.6252812,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,37,1159.833238,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,37,3247.533066,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,37,338.2816014,K45,LEPTODIAPTOMUS MINUTUS,5
2009,37,1159.833238,K45,SKISTODIAPTOMUS OREGONENSIS,5
2009,37,135.3126406,K45,EPISCHURA LACUSTRIS,5
2009,37,473.594242,K45,EPISCHURA LACUSTRIS COPEPODID,5
2009,37,1275.816561,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,37,4755.316275,K45,MESOCYCLOPS EDAX,5
2009,37,405.9379217,K45,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,37,1165.492877,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,37,282.8034188,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,37,102.8376068,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,37,51.41880342,S15,DIAPHANOSOMA BIRGEI,5
2009,37,479.9088319,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,37,359.9316239,S15,LEPTODIAPTOMUS MINUTUS,5
2009,37,1439.726496,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,37,102.8376068,S15,EPISCHURA LACUSTRIS,5
2009,37,128.5470085,S15,EPISCHURA LACUSTRIS COPEPODID,5
2009,37,179.965812,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,37,754.1424501,S15,MESOCYCLOPS EDAX,5
2009,37,377.0712251,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,39,80.34188034,C6,CERIODAPHNIA SP.,5
2009,39,11055.04274,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,39,6427.350427,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,39,40.17094017,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,39,385.6410256,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,39,1044.444444,C6,DIAPHANOSOMA BIRGEI,5
2009,39,80.34188034,C6,HOLOPEDIUM GIBBERUM,5
2009,39,642.7350427,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,39,1028.376068,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,39,385.6410256,C6,EPISCHURA LACUSTRIS COPEPODID,5
2009,39,40.17094017,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,39,3470.769231,C6,MESOCYCLOPS EDAX,5
2009,39,80.34188034,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,39,5203.093203,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,39,5509.157509,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,39,76.51607652,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,39,1020.214354,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,39,535.6125356,C9,DIAPHANOSOMA BIRGEI,5
2009,39,1224.257224,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,39,1428.300095,C9,LEPTODIAPTOMUS MINUTUS,5
2009,39,918.1929182,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,39,153.032153,C9,EPISCHURA LACUSTRIS,5
2009,39,114.7741148,C9,EPISCHURA LACUSTRIS COPEPODID,5
2009,39,229.5482295,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,39,3774.793108,C9,MESOCYCLOPS EDAX,5
2009,39,114.7741148,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,39,3623.931624,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,39,34.18803419,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,39,34.18803419,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,39,136.7521368,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,39,3213.675214,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,39,102.5641026,K42,LEPTODIAPTOMUS MINUTUS,5
2009,39,478.6324786,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,39,102.5641026,K42,EPISCHURA LACUSTRIS,5
2009,39,34.18803419,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,39,888.8888889,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,39,1435.897436,K42,MESOCYCLOPS EDAX,5
2009,39,68.37606838,K42,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,39,1082.501125,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,39,270.6252812,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,39,1353.126406,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,39,586.3547758,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,39,315.7294947,K45,LEPTODIAPTOMUS MINUTUS,5
2009,39,541.2505623,K45,SKISTODIAPTOMUS OREGONENSIS,5
2009,39,135.3126406,K45,EPISCHURA LACUSTRIS,5
2009,39,169.1408007,K45,EPISCHURA LACUSTRIS COPEPODID,5
2009,39,1037.396911,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,39,1804.168541,K45,MESOCYCLOPS EDAX,5
2009,39,315.7294947,K45,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,39,544.1143219,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,39,23.80500158,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,39,272.0571609,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,39,2013.222991,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,39,707.3486185,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,39,428.4900285,S15,LEPTODIAPTOMUS MINUTUS,5
2009,39,618.9300412,S15,SKISTODIAPTOMUS OREGONENSIS,5
2009,39,261.8550174,S15,EPISCHURA LACUSTRIS,5
2009,39,816.1714828,S15,EPISCHURA LACUSTRIS COPEPODID,5
2009,39,166.6350111,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,39,2611.748745,S15,MESOCYCLOPS EDAX,5
2009,39,380.8800253,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,40,24.72057857,C6,CERIODAPHNIA SP.,5
2009,40,24.72057857,C6,CHYDORUS SPHAERICUS,5
2009,40,1898.540434,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,40,1344.799474,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,40,24.72057857,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,40,158.2117028,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,40,222.4852071,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,40,276.8704799,C6,LEPTODIAPTOMUS MINUTUS,5
2009,40,988.8231427,C6,SKISTODIAPTOMUS OREGONENSIS,5
2009,40,123.6028928,C6,EPISCHURA LACUSTRIS,5
2009,40,74.1617357,C6,EPISCHURA LACUSTRIS COPEPODID,5
2009,40,98.88231427,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,40,276.8704799,C6,MESOCYCLOPS EDAX,5
2009,40,435.0821828,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,40,2616.844583,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,40,550.9146491,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,40,45.90969182,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,40,1239.55796,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,40,45.90955409,C9,DIAPHANOSOMA BIRGEI,5
2009,40,1010.01019,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,40,206.5936132,C9,LEPTODIAPTOMUS MINUTUS,5
2009,40,688.6433114,C9,SKISTODIAPTOMUS OREGONENSIS,5
2009,40,45.90969182,C9,EPISCHURA LACUSTRIS,5
2009,40,114.7742295,C9,EPISCHURA LACUSTRIS COPEPODID,5
2009,40,252.503305,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,40,275.4581509,C9,MESOCYCLOPS EDAX,5
2009,40,160.6839214,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,40,3227.350427,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,40,123.0766769,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
2009,40,20.51277949,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
2009,40,1750.42735,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,40,2242.735043,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,40,164.1022359,K42,LEPTODIAPTOMUS MINUTUS,5
2009,40,430.7683692,K42,SKISTODIAPTOMUS OREGONENSIS,5
2009,40,61.53833846,K42,EPISCHURA LACUSTRIS,5
2009,40,143.5894564,K42,EPISCHURA LACUSTRIS COPEPODID,5
2009,40,164.1022359,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
2009,40,451.2811487,K42,MESOCYCLOPS EDAX,5
2009,40,20.51277949,K42,TROPOCYCLOPS PRASINUS PRASINUS,5
2009,40,4017.094017,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
2009,40,428.4900285,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,5
2009,40,1767.521368,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
2009,40,522.2222222,K45,LEPTODIAPTOMUS MINUTUS,5
