,Year,Week,Density,Station_ID,Species,station_week
9459,1999,32,2871.737437,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
9460,1999,32,1435.868719,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9504,1999,32,21.36752137,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
9505,1999,32,21.36752137,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9506,1999,32,1823.361823,E51,LEPTODIAPTOMUS MINUTUS,7
9507,1999,32,85.47008547,E51,SKISTODIAPTOMUS OREGONENSIS,7
9508,1999,32,128.2051282,E51,EPISCHURA LACUSTRIS,7
9509,1999,32,569.8005698,E51,EPISCHURA LACUSTRIS COPEPODID,7
9510,1999,32,21.36752137,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9511,1999,32,128.2051282,E51,MESOCYCLOPS EDAX,7
9512,1999,32,3760.683761,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9461,1999,32,19.35249156,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
9462,1999,32,185.7883781,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9463,1999,32,19.35249156,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
9464,1999,32,77.40996626,K39,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9465,1999,32,805.0829719,K39,LEPTODIAPTOMUS MINUTUS,7
9466,1999,32,58.05747469,K39,SKISTODIAPTOMUS OREGONENSIS,7
9467,1999,32,19.35249156,K39,EPISCHURA LACUSTRIS COPEPODID,7
9468,1999,32,557.3651344,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9469,1999,32,116.1149494,K39,MESOCYCLOPS EDAX,7
9470,1999,32,495.435675,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
9471,1999,32,353.6693192,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
9472,1999,32,3615.286374,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9473,1999,32,58.94488653,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
9474,1999,32,58.94488653,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
9475,1999,32,5029.963651,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9476,1999,32,943.1181845,K42,LEPTODIAPTOMUS MINUTUS,7
9477,1999,32,58.94488653,K42,SKISTODIAPTOMUS OREGONENSIS,7
9478,1999,32,117.8897731,K42,EPISCHURA LACUSTRIS,7
9479,1999,32,58.94488653,K42,EPISCHURA LACUSTRIS COPEPODID,7
9480,1999,32,2043.422733,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
9481,1999,32,117.8897731,K42,MESOCYCLOPS EDAX,7
9482,1999,32,785.9318204,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
9483,1999,32,68.37606838,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
9484,1999,32,2051.282051,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9485,1999,32,1914.529915,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9486,1999,32,1504.273504,K45,LEPTODIAPTOMUS MINUTUS,7
9487,1999,32,273.5042735,K45,SKISTODIAPTOMUS OREGONENSIS,7
9488,1999,32,273.5042735,K45,EPISCHURA LACUSTRIS COPEPODID,7
9489,1999,32,1914.529915,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
9490,1999,32,273.5042735,K45,MESOCYCLOPS EDAX,7
9491,1999,32,1641.025641,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
9492,1999,32,120.6636501,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
9493,1999,32,1005.530417,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9494,1999,32,120.6636501,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
9495,1999,32,40.22121669,S15,LEPTODORA KINDTII,7
9496,1999,32,402.2121669,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9497,1999,32,1633.986928,S15,LEPTODIAPTOMUS MINUTUS,7
9498,1999,32,80.44243338,S15,SKISTODIAPTOMUS OREGONENSIS,7
9499,1999,32,361.9909502,S15,EPISCHURA LACUSTRIS,7
9500,1999,32,754.147813,S15,EPISCHURA LACUSTRIS COPEPODID,7
9501,1999,32,1885.369532,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
9502,1999,32,754.147813,S15,MESOCYCLOPS EDAX,7
9503,1999,32,1131.221719,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
9513,1999,34,125.9559154,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9514,1999,34,719.7480882,C6,LEPTODIAPTOMUS MINUTUS,7
9515,1999,34,89.96851102,C6,SKISTODIAPTOMUS OREGONENSIS,7
9516,1999,34,71.97480882,C6,EPISCHURA LACUSTRIS,7
9517,1999,34,647.7732794,C6,EPISCHURA LACUSTRIS COPEPODID,7
9518,1999,34,35.98740441,C6,MESOCYCLOPS EDAX,7
9519,1999,34,3454.790823,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
9520,1999,34,540.2553551,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9521,1999,34,25.32446977,C9,LEPTODORA KINDTII,7
9522,1999,34,1620.766065,C9,LEPTODIAPTOMUS MINUTUS,7
9523,1999,34,135.0638388,C9,SKISTODIAPTOMUS OREGONENSIS,7
9524,1999,34,101.2978791,C9,EPISCHURA LACUSTRIS,7
9525,1999,34,877.914952,C9,EPISCHURA LACUSTRIS COPEPODID,7
9526,1999,34,202.5957582,C9,MESOCYCLOPS EDAX,7
9527,1999,34,25.32446977,C9,EUCYCLOPS SERRULATUS,7
9528,1999,34,1958.425662,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9569,1999,34,195.3601954,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
9570,1999,34,2865.282865,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9571,1999,34,65.12006512,E51,LEPTODORA KINDTII,7
9572,1999,34,130.2401302,E51,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9573,1999,34,6512.006512,E51,LEPTODIAPTOMUS MINUTUS,7
9574,1999,34,651.2006512,E51,SKISTODIAPTOMUS OREGONENSIS,7
9575,1999,34,130.2401302,E51,EPISCHURA LACUSTRIS,7
9576,1999,34,1562.881563,E51,EPISCHURA LACUSTRIS COPEPODID,7
9577,1999,34,260.4802605,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9578,1999,34,260.4802605,E51,MESOCYCLOPS EDAX,7
9579,1999,34,7032.967033,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9529,1999,34,45.792125,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
9530,1999,34,976.8009768,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9531,1999,34,45.792125,K39,LEPTODORA KINDTII,7
9532,1999,34,824.25825,K39,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9533,1999,34,1373.76375,K39,LEPTODIAPTOMUS MINUTUS,7
9534,1999,34,320.544875,K39,SKISTODIAPTOMUS OREGONENSIS,7
9535,1999,34,228.960625,K39,EPISCHURA LACUSTRIS,7
9536,1999,34,1373.76375,K39,EPISCHURA LACUSTRIS COPEPODID,7
9537,1999,34,595.297625,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9538,1999,34,274.75275,K39,MESOCYCLOPS EDAX,7
9539,1999,34,1465.201465,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
9540,1999,34,457.92125,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
9541,1999,34,4395.604396,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9542,1999,34,1831.501832,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9543,1999,34,1465.201465,K42,LEPTODIAPTOMUS MINUTUS,7
9544,1999,34,137.376375,K42,SKISTODIAPTOMUS OREGONENSIS,7
9545,1999,34,137.376375,K42,EPISCHURA LACUSTRIS,7
9546,1999,34,488.4004884,K42,EPISCHURA LACUSTRIS COPEPODID,7
9547,1999,34,1221.001221,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
9548,1999,34,91.58425,K42,MESOCYCLOPS EDAX,7
9549,1999,34,1221.001221,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
9550,1999,34,104.6677143,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
9551,1999,34,7365.513261,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9552,1999,34,1339.184229,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9553,1999,34,5356.736917,K45,LEPTODIAPTOMUS MINUTUS,7
9554,1999,34,5021.94086,K45,SKISTODIAPTOMUS OREGONENSIS,7
9555,1999,34,418.6708571,K45,EPISCHURA LACUSTRIS,7
9556,1999,34,2678.368458,K45,EPISCHURA LACUSTRIS COPEPODID,7
9557,1999,34,4352.348745,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
9558,1999,34,314.0031429,K45,MESOCYCLOPS EDAX,7
9559,1999,34,4017.552688,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
9560,1999,34,68.37880353,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
9561,1999,34,1823.361823,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9562,1999,34,68.37880353,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9563,1999,34,9846.153846,S15,LEPTODIAPTOMUS MINUTUS,7
9564,1999,34,3829.059829,S15,SKISTODIAPTOMUS OREGONENSIS,7
9565,1999,34,1094.017094,S15,EPISCHURA LACUSTRIS,7
9566,1999,34,911.6809117,S15,EPISCHURA LACUSTRIS COPEPODID,7
9567,1999,34,729.3447293,S15,MESOCYCLOPS EDAX,7
9568,1999,34,2735.042735,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
9580,1999,36,6564.102564,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9581,1999,36,3008.547009,C6,LEPTODIAPTOMUS MINUTUS,7
9582,1999,36,717.977437,C6,SKISTODIAPTOMUS OREGONENSIS,7
9583,1999,36,153.8523079,C6,EPISCHURA LACUSTRIS,7
9584,1999,36,2188.034188,C6,EPISCHURA LACUSTRIS COPEPODID,7
9585,1999,36,256.4205132,C6,MESOCYCLOPS EDAX,7
9586,1999,36,10393.16239,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
9587,1999,36,2279.202279,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9588,1999,36,63.31117442,C9,LEPTODORA KINDTII,7
9589,1999,36,63.31117442,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9590,1999,36,3798.670465,C9,LEPTODIAPTOMUS MINUTUS,7
9591,1999,36,1012.978791,C9,SKISTODIAPTOMUS OREGONENSIS,7
9592,1999,36,2785.691675,C9,EPISCHURA LACUSTRIS COPEPODID,7
9593,1999,36,63.31117442,C9,MESOCYCLOPS EDAX,7
9594,1999,36,13421.96898,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9636,1999,36,42.73504274,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
9637,1999,36,3247.863248,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9638,1999,36,42.73504274,E51,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9639,1999,36,3418.803419,E51,LEPTODIAPTOMUS MINUTUS,7
9640,1999,36,1025.641026,E51,SKISTODIAPTOMUS OREGONENSIS,7
9641,1999,36,170.9401709,E51,EPISCHURA LACUSTRIS,7
9642,1999,36,854.7008547,E51,EPISCHURA LACUSTRIS COPEPODID,7
9643,1999,36,128.2051282,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9644,1999,36,3076.923077,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9595,1999,36,525.9697567,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
9596,1999,36,5259.697567,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9597,1999,36,65.74621959,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
9598,1999,36,920.4470743,K39,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9599,1999,36,1314.924392,K39,LEPTODIAPTOMUS MINUTUS,7
9600,1999,36,65.74621959,K39,EPISCHURA LACUSTRIS,7
9601,1999,36,1709.401709,K39,EPISCHURA LACUSTRIS COPEPODID,7
9602,1999,36,1709.401709,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9603,1999,36,65.74621959,K39,MESOCYCLOPS EDAX,7
9604,1999,36,3024.326101,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
9605,1999,36,134.0707223,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
9606,1999,36,3217.697335,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9607,1999,36,804.4243338,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9608,1999,36,1206.636501,K42,LEPTODIAPTOMUS MINUTUS,7
9609,1999,36,268.1414446,K42,SKISTODIAPTOMUS OREGONENSIS,7
9610,1999,36,268.1414446,K42,EPISCHURA LACUSTRIS,7
9611,1999,36,402.2121669,K42,EPISCHURA LACUSTRIS COPEPODID,7
9612,1999,36,1876.990112,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
9613,1999,36,268.1414446,K42,MESOCYCLOPS EDAX,7
9614,1999,36,67.03536115,K42,EUCYCLOPS SERRULATUS,7
9615,1999,36,2547.343724,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
9616,1999,36,516.0457991,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
9617,1999,36,2451.217546,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9618,1999,36,64.50572488,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
9619,1999,36,709.5629737,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9620,1999,36,1032.091598,K45,LEPTODIAPTOMUS MINUTUS,7
9621,1999,36,774.0686986,K45,SKISTODIAPTOMUS OREGONENSIS,7
9622,1999,36,516.0457991,K45,EPISCHURA LACUSTRIS COPEPODID,7
9623,1999,36,1677.148847,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
9624,1999,36,258.0228995,K45,MESOCYCLOPS EDAX,7
9625,1999,36,1677.148847,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
9626,1999,36,100.5530417,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
9627,1999,36,603.3182504,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9628,1999,36,50.27652086,S15,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9629,1999,36,2784.888526,S15,LEPTODIAPTOMUS MINUTUS,7
9630,1999,36,1670.933116,S15,SKISTODIAPTOMUS OREGONENSIS,7
9631,1999,36,50.27652086,S15,EPISCHURA LACUSTRIS,7
9632,1999,36,928.2961755,S15,EPISCHURA LACUSTRIS COPEPODID,7
9633,1999,36,50.27652086,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
9634,1999,36,50.27652086,S15,MESOCYCLOPS EDAX,7
9635,1999,36,4827.140113,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
9645,1999,38,299.1393164,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
9646,1999,38,957.290485,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9647,1999,38,119.6557265,C6,LEPTODORA KINDTII,7
9648,1999,38,179.4835898,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9649,1999,38,59.82786327,C6,DIAPHANOSOMA BIRGEI,7
9650,1999,38,797.7420708,C6,LEPTODIAPTOMUS MINUTUS,7
9651,1999,38,777.7622225,C6,SKISTODIAPTOMUS OREGONENSIS,7
9652,1999,38,59.82786327,C6,EPISCHURA LACUSTRIS,7
9653,1999,38,239.3114531,C6,EPISCHURA LACUSTRIS COPEPODID,7
9654,1999,38,179.4835898,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
9655,1999,38,179.4835898,C6,MESOCYCLOPS EDAX,7
9656,1999,38,11266.41085,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
9657,1999,38,227.9202279,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
9658,1999,38,911.6809117,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9659,1999,38,729.3447293,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9660,1999,38,1641.025641,C9,LEPTODIAPTOMUS MINUTUS,7
9661,1999,38,547.008547,C9,SKISTODIAPTOMUS OREGONENSIS,7
9662,1999,38,56.98005698,C9,EPISCHURA LACUSTRIS,7
9663,1999,38,341.8803419,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
9664,1999,38,56.98005698,C9,MESOCYCLOPS EDAX,7
9665,1999,38,4740.740741,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9700,1999,38,651.2006512,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9701,1999,38,434.1337675,E51,LEPTODIAPTOMUS MINUTUS,7
9702,1999,38,325.6003256,E51,SKISTODIAPTOMUS OREGONENSIS,7
9703,1999,38,101.7501018,E51,EPISCHURA LACUSTRIS,7
9704,1999,38,217.0668837,E51,EPISCHURA LACUSTRIS COPEPODID,7
9705,1999,38,108.5334419,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9706,1999,38,162.8001628,E51,MESOCYCLOPS EDAX,7
9707,1999,38,1573.734907,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9666,1999,38,98.62919231,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
9667,1999,38,1380.808692,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9668,1999,38,1380.808692,K39,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9669,1999,38,690.4043462,K39,LEPTODIAPTOMUS MINUTUS,7
9670,1999,38,394.5167692,K39,SKISTODIAPTOMUS OREGONENSIS,7
9671,1999,38,789.0335385,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9672,1999,38,98.62919231,K39,MESOCYCLOPS EDAX,7
9673,1999,38,2071.213038,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
9674,1999,38,1768.346596,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
9675,1999,38,2711.46478,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9676,1999,38,2004.126142,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9677,1999,38,943.1181845,K42,LEPTODIAPTOMUS MINUTUS,7
9678,1999,38,353.6693192,K42,SKISTODIAPTOMUS OREGONENSIS,7
9679,1999,38,58.94488653,K42,EPISCHURA LACUSTRIS,7
9680,1999,38,471.5590922,K42,EPISCHURA LACUSTRIS COPEPODID,7
9681,1999,38,825.2284114,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
9682,1999,38,117.8897731,K42,MESOCYCLOPS EDAX,7
9683,1999,38,1414.677277,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
9684,1999,38,201.5803903,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
9685,1999,38,806.321561,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9686,1999,38,120.9482342,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9687,1999,38,1612.643122,K45,LEPTODIAPTOMUS MINUTUS,7
9688,1999,38,806.321561,K45,SKISTODIAPTOMUS OREGONENSIS,7
9689,1999,38,161.2643122,K45,EPISCHURA LACUSTRIS COPEPODID,7
9690,1999,38,483.7929366,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
9691,1999,38,80.6321561,K45,MESOCYCLOPS EDAX,7
9692,1999,38,1935.171746,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
9693,1999,38,48.84004884,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
9694,1999,38,146.5201465,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9695,1999,38,2902.892442,S15,LEPTODIAPTOMUS MINUTUS,7
9696,1999,38,537.2405372,S15,SKISTODIAPTOMUS OREGONENSIS,7
9697,1999,38,146.5201465,S15,EPISCHURA LACUSTRIS,7
9698,1999,38,111.6497093,S15,EPISCHURA LACUSTRIS COPEPODID,7
9699,1999,38,3684.440407,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
9708,1999,42,555.2469308,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
9709,1999,42,53.98164643,C6,CHYDORUS SPHAERICUS,7
9710,1999,42,370.1646205,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9711,1999,42,61.69410342,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9712,1999,42,1233.882068,C6,LEPTODIAPTOMUS MINUTUS,7
9713,1999,42,185.0823103,C6,SKISTODIAPTOMUS OREGONENSIS,7
9714,1999,42,123.3882068,C6,EPISCHURA LACUSTRIS COPEPODID,7
9715,1999,42,185.0823103,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
9716,1999,42,4664.266124,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
9717,1999,42,753.3879079,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
9718,1999,42,88.63697375,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9719,1999,42,177.267743,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9720,1999,42,531.8032291,C9,LEPTODIAPTOMUS MINUTUS,7
9721,1999,42,177.267743,C9,SKISTODIAPTOMUS OREGONENSIS,7
9722,1999,42,66.47773031,C9,EPISCHURA LACUSTRIS,7
9723,1999,42,44.31848687,C9,EPISCHURA LACUSTRIS COPEPODID,7
9724,1999,42,310.2185503,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
9725,1999,42,44.31848687,C9,MESOCYCLOPS EDAX,7
9726,1999,42,3013.692268,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9757,1999,42,35.98740441,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
9758,1999,42,1103.613735,E51,LEPTODIAPTOMUS MINUTUS,7
9759,1999,42,89.96851102,E51,EPISCHURA LACUSTRIS,7
9760,1999,42,239.9160294,E51,EPISCHURA LACUSTRIS COPEPODID,7
9761,1999,42,287.8992353,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9762,1999,42,95.96641176,E51,MESOCYCLOPS EDAX,7
9763,1999,42,2915.096361,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9727,1999,42,9710.844045,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
9728,1999,42,732.7179675,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9729,1999,42,5568.656553,K39,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9730,1999,42,439.6307805,K39,LEPTODIAPTOMUS MINUTUS,7
9731,1999,42,146.5435935,K39,EPISCHURA LACUSTRIS COPEPODID,7
9732,1999,42,1172.348748,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9733,1999,42,4103.220618,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
9734,1999,42,1243.201243,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
9735,1999,42,38.85392424,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9736,1999,42,621.6006216,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9737,1999,42,1105.067772,K42,LEPTODIAPTOMUS MINUTUS,7
9738,1999,42,77.70784848,K42,SKISTODIAPTOMUS OREGONENSIS,7
9739,1999,42,38.85392424,K42,EPISCHURA LACUSTRIS,7
9740,1999,42,138.1334715,K42,EPISCHURA LACUSTRIS COPEPODID,7
9741,1999,42,276.2669429,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
9742,1999,42,2555.469222,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
9743,1999,42,281.8041961,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
9744,1999,42,56.36083923,K45,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9745,1999,42,1296.299302,K45,LEPTODIAPTOMUS MINUTUS,7
9746,1999,42,112.7216785,K45,SKISTODIAPTOMUS OREGONENSIS,7
9747,1999,42,30.52503053,K45,EPISCHURA LACUSTRIS,7
9748,1999,42,56.36083923,K45,EPISCHURA LACUSTRIS COPEPODID,7
9749,1999,42,169.0825177,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
9750,1999,42,2367.155248,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
9751,1999,42,12.21001221,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
9752,1999,42,1074.481074,S15,LEPTODIAPTOMUS MINUTUS,7
9753,1999,42,85.47008547,S15,SKISTODIAPTOMUS OREGONENSIS,7
9754,1999,42,227.9202279,S15,EPISCHURA LACUSTRIS,7
9755,1999,42,48.84004884,S15,EPISCHURA LACUSTRIS COPEPODID,7
9756,1999,42,1595.441595,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
9764,2008,19,19.87179487,C6,CHYDORUS SPHAERICUS,7
9765,2008,19,139.1025641,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9766,2008,19,19.87179487,C6,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9767,2008,19,258.3333333,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
9768,2008,19,99.35897436,C6,LEPTODIAPTOMUS MINUTUS,7
9769,2008,19,99.35897436,C6,LEPTODIAPTOMUS SICILIS,7
9770,2008,19,1669.230769,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
9771,2008,19,79.48717949,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
9772,2008,19,48.91518738,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9773,2008,19,97.83037475,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
9774,2008,19,24.45759369,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,7
9775,2008,19,12.22879684,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
9776,2008,19,423.9316239,C9,LEPTODIAPTOMUS MINUTUS,7
9777,2008,19,12.22879684,C9,SKISTODIAPTOMUS OREGONENSIS,7
9778,2008,19,994.60881,C9,LEPTODIAPTOMUS SICILIS,7
9779,2008,19,3293.622617,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
9780,2008,19,36.68639053,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
9781,2008,19,37.40573152,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9782,2008,19,37.40573152,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
9783,2008,19,56.10859729,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
9784,2008,19,773.0517848,E51,LEPTODIAPTOMUS MINUTUS,7
9785,2008,19,1271.794872,E51,LEPTODIAPTOMUS SICILIS,7
9786,2008,19,1920.160885,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
9787,2008,19,18.70286576,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
9788,2008,19,25.10121457,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
9789,2008,19,75.30364372,K39,EUBOSMINA (EUBOSMINA) COREGONI,7
9790,2008,19,493.65722,K39,LEPTODIAPTOMUS MINUTUS,7
9791,2008,19,192.4426451,K39,LEPTODIAPTOMUS SICILIS,7
9792,2008,19,769.7705803,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
9793,2008,19,150.6072874,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
